pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
common	chrI	10150001	10200000	0.0187874962239861	1287	17352	923593	80267
common	chrI	10200001	10250000	0.0157481412963397	1194	13552	860546	70774
white	chrI	10200001	10250000	0.0160200163522054	1194	14323	894069	37251
common	chrI	10250001	10300000	0.0113978252140959	1017	8289	727244	66016
white	chrI	10250001	10300000	0.0101315114030377	1017	7717	761683	31577
common	chrI	10300001	10350000	0.0091075784523724	757	4962	544821	45639
white	chrI	10300001	10350000	0.0109486839478712	757	6143	561072	29388
white	chrI	10350001	10400000	0.0209661292794535	923	14364	685105	34835
common	chrI	10350001	10400000	0.0203212602238077	923	13429	660835	59105
common	chrI	10400001	10450000	0.0175723896963163	1040	13237	753284	57916
white	chrI	10400001	10450000	0.0146058657940337	1040	11337	776195	35005
common	chrI	10450001	10500000	0.0180792215934794	879	11390	630005	55615
white	chrI	10450001	10500000	0.0235266410459139	879	15384	653897	31723
common	chrI	10500001	10550000	0.0062022139859243	1027	4550	733609	67451
white	chrI	10500001	10550000	0.0060570069695082	1027	4600	759451	41609
white	chrI	10550001	10600000	0.0130497471106476	1060	10336	792046	34754
common	chrI	10550001	10600000	0.0139721193431991	1060	10548	754932	71868
white	chrI	10600001	10650000	0.0167768033474133	1001	12666	754971	25809
common	chrI	10600001	10650000	0.0190015902921561	1001	13454	708046	72734
common	chrI	10650001	10700000	0.0191039942803671	797	10902	570666	50994
white	chrI	10650001	10700000	0.020688886374116	797	12249	592057	29603
common	chrI	10700001	10750000	0.0269774121762376	984	18972	703255	64265
white	chrI	10700001	10750000	0.0244990998514583	984	17895	730435	37085
common	chrI	10750001	10800000	0.016514843118478	1109	13055	790501	74519
white	chrI	10750001	10800000	0.0171767414161775	1109	14162	824487	40533
common	chrI	10800001	10850000	0.008889732602918	1034	6556	737480	69040
white	chrI	10800001	10850000	0.0084418923551594	1034	6501	770088	36432
common	chrI	10850001	10900000	0.0284128584129476	944	19111	672618	63702
white	chrI	10850001	10900000	0.0262780704363879	944	18462	702563	33757
common	chrI	10900001	10950000	0.0229409363685238	1060	17367	757031	69769
white	chrI	10900001	10950000	0.0246645524535266	1060	19459	788946	37854
common	chrI	10950001	11000000	0.0128184503897704	941	8526	665135	68845
white	chrI	10950001	11000000	0.0104573938573103	941	7366	704382	29598
common	chrI	11000001	11050000	0.0069785529815695	984	4872	698139	69381
white	chrI	11000001	11050000	0.0044509880102788	984	3265	733545	33975
common	chrI	11050001	11100000	0.0106694112585128	738	5629	527583	48057
white	chrI	11050001	11100000	0.0143709105220865	738	7887	548817	26823
white	chrI	11100001	11150000	0.0347990406279526	377	9576	275180	18880
common	chrI	11100001	11150000	0.0253653340434739	377	6858	270369	23691
common	chrI	11150001	11200000	0.037249328176212	533	14388	386262	29478
white	chrI	11150001	11200000	0.034645966952999	533	13564	391503	24237
common	chrI	11200001	11250000	0.0097692151940278	1059	7382	755639	70381
white	chrI	11200001	11250000	0.0129988991739991	1059	10226	786682	39338
common	chrI	11250001	11300000	0.0122633491306871	1016	8917	727126	65354
white	chrI	11250001	11300000	0.012215797021715	1016	9259	757953	34527
white	chrI	11300001	11350000	0.0168624109153404	1124	14168	840212	36508
common	chrI	11300001	11350000	0.0190741155675056	1124	15323	803340	73380
common	chrI	11350001	11400000	0.0204035140014892	1237	18002	882299	82561
white	chrI	11350001	11400000	0.0201615613258782	1237	18599	922498	42362
common	chrI	11400001	11450000	0.0180351106218399	1153	14810	821176	78164
white	chrI	11400001	11450000	0.0182872259980158	1153	15816	864866	34474
common	chrI	11450001	11500000	0.0254595361666122	1055	19107	750485	72415
white	chrI	11450001	11500000	0.0244429080871419	1055	19233	786854	36046
white	chrI	11500001	11550000	0.0173213544591196	989	12771	737298	34122
common	chrI	11500001	11550000	0.0163569131787189	989	11532	705023	66397
white	chrI	11550001	11600000	0.0212448177409261	1100	17382	818176	39824
common	chrI	11550001	11600000	0.0200304561080432	1100	15837	790646	67354
common	chrI	11600001	11650000	0.022855547282204	1133	18417	805800	77940
white	chrI	11600001	11650000	0.0235696619852839	1133	19889	843839	39901
common	chrI	11650001	11700000	0.0177925515423494	1149	14634	822479	73741
white	chrI	11650001	11700000	0.0168780602707906	1149	14474	857563	38657
common	chrI	11700001	11750000	0.0145663348512393	1111	11522	791002	75578
white	chrI	11700001	11750000	0.0108828841033928	1111	8997	826711	39869
common	chrI	11750001	11800000	0.027760980863035	976	19282	694572	66708
white	chrI	11750001	11800000	0.017459750140705	976	12750	730251	31029
common	chrI	11800001	11850000	0.014952698446484	972	10397	695326	62834
white	chrI	11800001	11850000	0.0130765625736605	972	9431	721214	36946
common	chrI	11850001	11900000	0.0229903827905355	948	15627	679719	59721
white	chrI	11850001	11900000	0.021182328907048	948	14931	704880	34560
common	chrI	11900001	11950000	0.0122441894682883	1041	9029	737411	74569
white	chrI	11900001	11950000	0.0111828012491289	1041	8666	774940	37040
common	chrI	11950001	12000000	0.0097398021030079	990	6910	709460	62740
white	chrI	11950001	12000000	0.0088896039354222	990	6520	733441	38759
white	chrI	12000001	12050000	0.0091855149958845	1152	7823	851667	46893
common	chrI	12000001	12050000	0.0074464534955947	1152	6114	821062	77498
common	chrI	12050001	12100000	0.0151085767039343	898	9623	636923	63517
white	chrI	12050001	12100000	0.01249337483857	898	8368	669795	30645
common	chrI	12100001	12150000	0.0137746950022507	969	9578	695333	60487
white	chrI	12100001	12150000	0.0139949091650388	969	10023	716189	39631
common	chrI	12150001	12200000	0.0253448392019707	956	17305	682782	62898
white	chrI	12150001	12200000	0.0239901034889111	956	17182	716212	29468
white	chrI	12200001	12250000	0.0205222042900764	1068	16251	791874	41166
common	chrI	12200001	12250000	0.0165348698328531	1068	12598	761905	71135
common	chrI	12250001	12300000	0.0173111047357963	1316	16292	941130	85350
white	chrI	12250001	12300000	0.0195747345928786	1316	19128	977178	49302
common	chrI	12300001	12350000	0.02741255723312	1034	20326	741485	65035
white	chrI	12300001	12350000	0.0245843382618523	1034	18990	772443	34077
common	chrI	12350001	12400000	0.0171628649174852	1153	14122	822823	76517
white	chrI	12350001	12400000	0.0169432749395464	1153	14560	859338	40002
white	chrI	12400001	12450000	0.0262464251354165	1024	19915	758770	39950
common	chrI	12400001	12450000	0.0279286903819378	1024	20460	732580	66140
white	chrI	12450001	12500000	0.0376135058030495	931	26092	693687	32493
common	chrI	12450001	12500000	0.0387951547585909	931	25923	668202	57978
common	chrI	12500001	12550000	0.0323945148641551	1076	24859	767383	71897
white	chrI	12500001	12550000	0.031753487012549	1076	25420	800542	38738
common	chrI	12550001	12600000	0.0194458681298803	1071	14835	762887	72493
white	chrI	12550001	12600000	0.0196042827702942	1071	15763	804059	31321
common	chrI	12600001	12650000	0.013712635809945	1283	12500	911568	89172
white	chrI	12600001	12650000	0.0172475700721562	1283	16572	960831	39909
common	chrI	12650001	12700000	0.0280333350442351	1121	22393	798799	75581
white	chrI	12650001	12700000	0.0314602394445917	1121	26346	837438	36942
common	chrI	12700001	12750000	0.0408020226706444	1142	33357	817533	73227
white	chrI	12700001	12750000	0.0403553729139061	1142	34567	856565	34195
common	chrI	12750001	12800000	0.0484475436353832	1155	39984	825305	75595
white	chrI	12750001	12800000	0.0435470825711002	1155	37635	864237	36663
common	chrI	12800001	12850000	0.0292299672967054	818	16991	581287	56753
white	chrI	12800001	12850000	0.028449452704212	818	17193	604335	33705
common	chrI	12850001	12900000	0.0193090580119868	344	4781	247604	20716
white	chrI	12850001	12900000	0.0211133711510457	344	5408	256141	12179
white	chrI	12900001	12950000	0.0178345687800011	1055	13981	783927	38973
common	chrI	12900001	12950000	0.0158204562178072	1055	11911	752886	70014
white	chrI	12950001	13000000	0.0154209663209497	1228	14143	917128	40712
common	chrI	12950001	13000000	0.0152946944644468	1228	13445	879063	78777
common	chrI	13000001	13050000	0.0212040553499092	1100	16761	790462	67538
white	chrI	13000001	13050000	0.019929963797354	1100	16152	810438	47562
common	chrI	13050001	13100000	0.022963734209767	1105	18306	797170	64730
white	chrI	13050001	13100000	0.0215601409649987	1105	17699	820913	40987
common	chrI	13100001	13150000	0.0303103185224641	962	20542	677723	72637
white	chrI	13100001	13150000	0.0285977375102658	962	20684	723274	27086
common	chrI	13150001	13200000	0.037452429160527	925	24731	660331	61169
white	chrI	13150001	13200000	0.0371708481560492	925	25474	685322	36178
common	chrI	13200001	13250000	0.0232672668521366	815	13465	578710	56990
white	chrI	13200001	13250000	0.026560681474878	815	16089	605745	29955
common	chrI	13250001	13300000	0.0378781078897765	885	24054	635037	55263
white	chrI	13250001	13300000	0.0385017639400046	885	25254	655918	34382
common	chrI	13300001	13350000	0.0138751563523735	937	9318	671560	59300
white	chrI	13300001	13350000	0.0150922568098418	937	10500	695721	35139
common	chrI	13350001	13400000	0.0238215838215838	748	12604	529100	54340
white	chrI	13350001	13400000	0.026839573326052	748	14941	556678	26762
white	chrI	13400001	13450000	0.0315769839309	818	19299	611173	26867
common	chrI	13400001	13450000	0.0339267966688371	818	19799	583580	54460
common	chrI	13450001	13500000	0.0268302447365295	953	18296	681917	61423
white	chrI	13450001	13500000	0.0252244148613926	953	17779	704833	38507
common	chrI	13500001	13550000	0.0310666067512189	1042	23160	745495	67265
white	chrI	13500001	13550000	0.0275642324434332	1042	21359	774881	37879
common	chrI	13550001	13600000	0.0217163862897207	1229	19117	880303	78317
white	chrI	13550001	13600000	0.0200300450676014	1229	18240	910632	47988
white	chrI	13600001	13650000	0.0174310972898967	617	7881	452123	29137
common	chrI	13600001	13650000	0.0191132840813423	617	8491	444246	37014
common	chrI	13650001	13700000	0.0265792969223403	1166	22151	833393	76087
white	chrI	13650001	13700000	0.0290258334536008	1166	25140	866125	43355
common	chrI	13700001	13750000	0.0178810149087627	1027	13175	736815	64245
white	chrI	13700001	13750000	0.0192356707981995	1027	14641	761138	39922
common	chrI	13750001	13800000	0.0239756908317726	1052	17974	749676	70884
white	chrI	13750001	13800000	0.0255220151587927	1052	20032	784891	35669
white	chrI	13800001	13850000	0.0254495625283953	1098	20838	818796	37644
common	chrI	13800001	13850000	0.0257552886364183	1098	20321	789003	67437
white	chrI	13850001	13900000	0.0297107327305748	1084	24064	809943	35577
common	chrI	13850001	13900000	0.0387829554647472	1084	29915	771344	74176
common	chrI	13900001	13950000	0.0181597579079593	979	12722	700560	63060
white	chrI	13900001	13950000	0.0168966519191022	979	12328	729612	34008
common	chrI	13950001	14000000	0.0264275133809726	942	17859	675773	58987
white	chrI	13950001	14000000	0.0231064917830237	942	16158	699284	35476
common	chrI	14000001	14050000	0.0271769072513512	924	18005	662511	58209
white	chrI	14000001	14050000	0.027002644223111	924	18647	690562	30158
common	chrI	14050001	14100000	0.0311310074460308	1073	24061	772895	64045
white	chrI	14050001	14100000	0.029004553736357	1073	23019	793634	43306
white	chrI	14100001	14150000	0.0320792977400677	1010	24046	749580	38220
common	chrI	14100001	14150000	0.0330346109310992	1010	23765	719397	68403
common	chrI	14150001	14200000	0.0217996138573755	947	14746	676434	62226
white	chrI	14150001	14200000	0.0221066984830407	947	15564	704040	34620
common	chrI	14200001	14250000	0.0252616213726137	1003	18206	720698	61642
white	chrI	14200001	14250000	0.0285638286438965	1003	21262	744368	37972
common	chrI	14250001	14300000	0.0246442517083427	1190	21004	852288	75912
white	chrI	14250001	14300000	0.0275094560201243	1190	24190	879334	48866
white	chrI	14300001	14350000	0.0415148472242146	1254	39069	941085	37035
common	chrI	14300001	14350000	0.0418740980734568	1254	37287	890455	87665
common	chrI	14350001	14400000	0.0125541763717309	1187	10645	847925	77935
white	chrI	14350001	14400000	0.0146712291348123	1187	12944	882271	43589
common	chrI	14400001	14450000	0.015121989840352	1092	11842	783098	68662
white	chrI	14400001	14450000	0.0162138072467438	1092	13061	805548	46212
common	chrI	14450001	14500000	0.0216838833820718	882	13703	631944	56016
white	chrI	14450001	14500000	0.0211355866081384	882	13761	651082	36878
common	chrI	14500001	14550000	0.0199469408058365	1089	15639	784030	65390
white	chrI	14500001	14550000	0.0165685955504112	1089	13341	805198	44222
common	chrI	14550001	14600000	0.0171034391628258	1143	13979	817321	74219
white	chrI	14550001	14600000	0.0193880363870256	1143	16458	848874	42666
common	chrI	14600001	14650000	0.0290992544052195	1172	24459	840537	73623
white	chrI	14600001	14650000	0.0252133706577574	1172	22112	876995	37165
common	chrI	14650001	14700000	0.0352576702778982	892	22511	638471	57289
white	chrI	14650001	14700000	0.0282210532134709	892	18889	669323	26437
common	chrI	14700001	14750000	0.0268798474701943	1182	22839	849670	72290
white	chrI	14700001	14750000	0.0274988335867691	1182	24106	876619	45341
white	chrI	14750001	14800000	0.0168623300951162	1052	13289	788088	32472
common	chrI	14750001	14800000	0.0151742736720523	1052	11456	754962	65598
white	chrI	14800001	14850000	0.0111209509490124	616	5111	459583	20897
common	chrI	14800001	14850000	0.0151710817650743	616	6708	442157	38323
common	chrI	14850001	14900000	0.0182632264978689	854	11111	608381	57739
white	chrI	14850001	14900000	0.0190550901347737	854	12121	636103	30017
common	chrI	14900001	14950000	0.0231850358566303	1173	19563	843777	71163
white	chrI	14900001	14950000	0.0211946138164931	1173	18548	875128	39812
common	chrI	14950001	15000000	0.0334622732043592	1092	26047	778399	73361
white	chrI	14950001	15000000	0.0273178251771572	1092	22363	818623	33137
common	chrI	15000001	15050000	0.0220445247460898	1134	17911	812492	72028
white	chrI	15000001	15050000	0.0169861836686738	1134	14313	842626	41894
white	chrI	15050001	15100000	0.0275425499317529	959	19775	717980	30040
common	chrI	15050001	15100000	0.0272518868435181	959	18628	683549	64471
common	chrI	15100001	15150000	0.0272420766768097	969	18899	693743	62077
white	chrI	15100001	15150000	0.029451703640067	969	21255	721690	34130
common	chrI	15150001	15200000	0.0279863299648547	887	17885	639062	52798
white	chrI	15150001	15200000	0.0266619058810767	887	17697	663756	28104
common	chrI	15200001	15250000	0.0314415913521422	1005	22693	721751	62149
white	chrI	15200001	15250000	0.0292328321270695	1005	22041	753981	29919
white	chrI	15250001	15300000	0.03416119828232	985	25035	732849	35451
common	chrI	15250001	15300000	0.0325718413188494	985	22998	706070	62230
common	chrI	15300001	15350000	0.0305851509564967	1170	25549	835340	77260
white	chrI	15300001	15350000	0.0279996199716352	1170	24461	873619	38981
common	chrI	15350001	15400000	0.0344403068250352	1236	30437	883761	80319
white	chrI	15350001	15400000	0.0324775847046283	1236	30043	925038	39042
common	chrI	15400001	15450000	0.0269319110142902	944	18198	675704	60616
white	chrI	15400001	15450000	0.0272197295991035	944	19092	701403	34917
common	chrI	15450001	15500000	0.0262721874816842	1242	23309	887212	81548
white	chrI	15450001	15500000	0.0263296964266685	1242	24214	919646	49114
common	chrI	15500001	15550000	0.0271087112258802	1022	19715	727257	69903
white	chrI	15500001	15550000	0.0279934333161099	1022	21400	764465	32695
common	chrI	15550001	15600000	0.0204017696234911	919	13415	657541	59279
white	chrI	15550001	15600000	0.0208410534625969	919	14229	682739	34081
common	chrI	15600001	15650000	0.0169583379428457	998	12110	714103	64337
white	chrI	15600001	15650000	0.021483663943201	998	15874	738887	39553
common	chrI	15650001	15700000	0.0214425259377746	898	13566	632668	67772
white	chrI	15650001	15700000	0.0316056980124804	898	21242	672094	28346
white	chrI	15700001	15750000	0.0255236782744219	987	18817	737237	32623
common	chrI	15700001	15750000	0.0182374262122989	987	13047	715397	54463
common	chrI	15750001	15800000	0.01343192366286	948	9099	677416	62024
white	chrI	15750001	15800000	0.0127500939369503	948	9060	710583	28857
common	chrI	15800001	15850000	0.0360580609775434	1072	27743	769398	66762
white	chrI	15800001	15850000	0.0321236754609872	1072	25623	797636	38524
common	chrI	15850001	15900000	0.0281707044381587	1106	22299	791567	71113
white	chrI	15850001	15900000	0.0225795796486142	1106	18662	826499	36181
white	chrI	15900001	15950000	0.0239103707037916	843	15033	628723	28817
common	chrI	15900001	15950000	0.0234425534391446	843	14098	601385	56155
common	chrI	15950001	16000000	0.0554643195763788	775	31004	558990	45510
white	chrI	15950001	16000000	0.0615645027730034	775	35389	574828	29672
